pathway	pval	padj	ES	NES	nMoreExtreme	size	leadingEdge
"Lysine catabolism"	0.718428157184282	0.907658402558912	0.419301012352997	0.797103752137711	7184	11	ALDH7A1 SLC25A21 PHYKPL
"Lysosomal oligosaccharide catabolism"	0.497550244975502	0.805899928624159	0.53738631385394	1.01624107720276	4975	4	MAN2B2 MAN2B1
"Lysosome Vesicle Biogenesis"	0.986601339866013	0.997078596379763	0.23545305642323	0.451876355875149	9866	33	VAMP2 AP4S1 AP4B1 SH3GL2 BLOC1S1 CTSZ DNM2
"Lysosphingolipid and LPA receptors"	0.402959704029597	0.736275806381626	0.591210026273169	1.12181647960949	4029	9	LPAR3 PLPPR3 LPAR1 LPAR2 PLPPR2 S1PR5 S1PR3
"M Phase"	9.99900009999e-05	0.0023967900239679	0.75285745317891	1.47754999479112	0	367	H2AZ2 TMPO SMC4 CDK1 LMNB1 AURKB UBE2S CCNB1 ESPL1 KNTC1 BUB1 NCAPH CCNB2 UBE2C LMNA LBR NCAPD3 ZWINT KIF20A H2BC15 CENPA H4C1 H2AC6 HSP90AA1 INCENP SKA1 NCAPD2 H2BC4 PLK1 BIRC5 NCAPG2 H2BC14 KIF2C H3C15 H2AC4 H2BC9 CEP72 SPC25 CENPU NCAPG CENPI CDC20 CENPK SGO2 H2BC13 PRKCB NUF2 FBXO5 RAN SPC24 H2BC12 KIF18A H2AC20 PTTG1 MAD2L1 H2BC17 SMC1A NEK2 ERCC6L CDCA5 KIF23 H2BC11 NDE1 SKA2 H2AC7 NDC80 H2AC14 PSMB8 TUBB4A CENPM UBB CENPJ CKAP5 PSMB10 NUP210 PSMD1 BUB1B KNL1 TUBB3 RPS27 PSMB9 SMC2 MASTL NUP155 CENPF CENPN CENPC ODF2 PLK4 CEP152 SGO1 H3C1 TUBA1B NDC1 CDCA8 CENPH CHMP4C VRK1 HAUS1 YWHAE TUBA1A PPP2R5B H2BU1 TNPO1 H2BC5 TUBB6 EML4 NSL1 CENPL NUP85 LPIN1 PPP2R5A CENPE PSMA2 CENPP SPDL1 NUP188 GOLGA2 DYNC1I2 PCM1 BUB3 NUP205 MZT2B
"MAP kinase activation"	0.787221277872213	0.940783726745436	0.445649604548873	0.859981479752685	7872	63	UBE2N UBB MAP3K8 CREB1 NOD1 MAPKAPK2 DUSP4 IRAK2 MAP2K3 RPS6KA5 MAP2K7 IKBKG MAP2K6 MAPK11
"MAP2K and MAPK activation"	0.585041495850415	0.844957041840512	0.500978047428569	0.961647062361986	5850	35	FN1 APBB1IP IL17RD ITGB3 BRAF LAMTOR3 RAP1B RAF1 KSR1
"MAP3K8 (TPL2)-dependent MAPK1/3 activation"	0.438356164383562	0.762947716730843	0.561485198890418	1.06990167805186	4383	16	UBB MAP3K8 IKBKG
"MAPK family signaling cascades"	0.666233376662334	0.880431771233357	0.492052800400033	0.963685314551777	6662	280	CDK1 DUSP5 BCL2L1 FN1 PDGFB CALM1 FOXO1 PSMB8 UBB PSMB10 FGFR4 PSMD1 PSMB9 AGO1 IRS2 MET SOS1 APBB1IP AREG PPP2R5B FGF7 IL17RD PPP1CB TGFA PPP2R5A IRS1 NRG4 PSMA2 DUSP4 IL6R MAPK4 CDC42 IL6ST PAK1 BTC KBTBD7 DUSP10 PPP1CC PSMD11 ITGB3 PSMB2 HBEGF FGF18 GRIN2B JAK2 NRTN RBX1 GFRA3 BRAF LAMTOR3 JAK1 RAP1B AGO3 KITLG DUSP9 RAF1 PSMA4 SPTB NRG3 PAQR3 RASGRP3 PPP2R5C AGO2 MAPK12 JAK3 AGO4 KSR1 SPTBN2 FOXO3
"MAPK targets/ Nuclear events mediated by MAP kinases"	0.858114188581142	0.97361482339161	0.383139819159178	0.734813234870956	8581	31	CREB1 MAPKAPK2 DUSP4 RPS6KA5 MAPK11 PPP2R1A DUSP3 RPS6KA1 RPS6KA3
"MAPK1 (ERK2) activation"	0.31036896310369	0.655525205979838	0.645867875740898	1.22455224420655	3103	8	IL6R IL6ST JAK2 JAK1 TYK2
"MAPK1/MAPK3 signaling"	0.576342365763424	0.841286293057441	0.503419903877583	0.984635524489279	5763	241	CDK1 DUSP5 BCL2L1 FN1 PDGFB CALM1 PSMB8 UBB PSMB10 FGFR4 PSMD1 PSMB9 IRS2 MET SOS1 APBB1IP AREG PPP2R5B FGF7 IL17RD PPP1CB TGFA PPP2R5A IRS1 NRG4 PSMA2 DUSP4 IL6R IL6ST BTC KBTBD7 DUSP10 PPP1CC PSMD11 ITGB3 PSMB2 HBEGF FGF18 GRIN2B JAK2 NRTN RBX1 GFRA3 BRAF LAMTOR3 JAK1 RAP1B KITLG DUSP9 RAF1 PSMA4 SPTB NRG3 PAQR3 RASGRP3 PPP2R5C MAPK12 JAK3 KSR1 SPTBN2
"MAPK3 (ERK1) activation"	0.0722927707229277	0.322916601328797	0.798076178863041	1.51434341375439	722	9	CDK1 IL6R IL6ST JAK2 JAK1
"MAPK6/MAPK4 signaling"	0.380661933806619	0.716070351006857	0.543579257784895	1.05172479551809	3806	87	CDK1 FOXO1 PSMB8 UBB PSMB10 PSMD1 PSMB9 AGO1 PSMA2 MAPK4 CDC42 PAK1 PSMD11 PSMB2
"MASTL Facilitates Mitotic Progression"	0.025997400259974	0.169843499521016	0.849181527543813	1.61364918243158	259	10	CDK1 CCNB1 MASTL
"MECP2 regulates neuronal receptors and channels"	0.31016898310169	0.655525205979838	0.614648855662601	1.17278129032076	3101	17	HDAC2 CREB1 MET NOTCH1 GRIA2 GRIN2B HDAC1 PTPN4
"MECP2 regulates transcription factors"	0.340565943405659	0.681413346268679	0.64538353610354	1.22050494625078	3405	5	CREB1 RBFOX1 MECP2
"MECP2 regulates transcription of genes involved in GABA signaling"	0.252374762523748	0.60019577610019	0.748236656490157	1.48535980680939	2523	1	MECP2
"MECP2 regulates transcription of neuronal ligands"	0.398260173982602	0.732650919896638	0.606038425824659	1.14818693880943	3982	6	CREB1 HDAC1 MECP2 DLL1
"MET Receptor Activation"	0.0450954904509549	0.239421452591583	0.871998077250855	1.64906277719966	450	5	SPINT1 MET
"MET activates PI3K/AKT signaling"	0.428457154284572	0.754396196743962	0.584440395226532	1.10525347062511	4284	5	MET GAB1 GRB2 PIK3CA
"MET activates PTK2 signaling"	0.0371962803719628	0.215952505468878	0.781884850051	1.49187607668536	371	17	ITGA3 ITGA2 LAMC2 MET
"MET activates PTPN11"	0.361863813618638	0.69973825301176	0.632478758586807	1.19606859788547	3618	4	MET GAB1 GRB2
"MET activates RAP1 and RAC1"	0.53994600539946	0.82589666632328	0.516086664378063	0.980688812728015	5399	10	DOCK7 MET RAP1B RAC1 CRKL GAB1 GRB2
"MET activates RAS signaling"	0.467653234676532	0.784064045119034	0.554415701781758	1.05352320427296	4676	10	MET SOS1 MUC20
"MET activates STAT3"	0.0457954204579542	0.24154839418019	0.925619834710744	1.7653264051365	457	2	MET STAT3
"MET interacts with TNS proteins"	0.171082891710829	0.502321922771403	0.773933391395834	1.46357077409503	1710	4	MET ITGB1
"MET promotes cell motility"	0.0656934306569343	0.304561895626881	0.709633336118145	1.35789549647068	656	28	ITGA3 ITGA2 LAMC2 DOCK7 MET
"MET receptor recycling"	0.636236376362364	0.868769468230842	0.461385414938754	0.875475277698698	6362	9	MET RAB4B RAB4A CRKL GAB1 GRB2
"MGMT-mediated DNA damage reversal"	0.508749125087491	0.813138646609647	0.499789451521213	0.992155565645808	5087	1	MGMT
"MHC class II antigen presentation"	0.0067993200679932	0.0677413740107471	0.680171598889236	1.31963767775866	67	101	CD74 KIF20A KIF15 CTSB KIF2C RACGAP1 KIF18A HLA-DRA HLA-DQA1 KIF23 CTSD KIF4A KIF22 KIF11 HLA-DQB1 DNM3 RILP HLA-DMA HLA-DRB5 CTSL CENPE AP2S1 DYNC1I2
"MPS I - Hurler syndrome"	0.222477752224778	0.560239722915675	0.77739762080219	1.54324860969173	2224	1	IDUA
"MPS II - Hunter syndrome"	0.776922307769223	0.938722835945832	0.230761132750816	0.45809478670787	7769	1	IDS
"MPS IIIA - Sanfilippo syndrome A"	0.492750724927507	0.803451018229272	0.514475207916623	1.02130895193493	4927	1	SGSH
"MPS IIIB - Sanfilippo syndrome B"	0.742925707429257	0.923792058390463	0.260606379618907	0.517341991101885	7429	1	NAGLU
"MPS IIIC - Sanfilippo syndrome C"	0.50964903509649	0.813138646609647	0.49884198336667	0.990274702014252	5096	1	HGSNAT
"MPS IIID - Sanfilippo syndrome D"	0.914608539146085	0.98662591443438	0.088167175492157	0.175024810158686	9146	1	GNS
"MPS IV - Morquio syndrome A"	0.782021797820218	0.938866370406953	0.224813138225076	0.446287142798657	7820	1	GALNS
"MPS IV - Morquio syndrome B"	0.846115388461154	0.966703801540563	0.160332666596484	0.318283923428871	8461	1	GLB1
"MPS IX - Natowicz syndrome"	0.970802919708029	0.997078596379763	0.029950521107485	0.0594561892419657	9708	1	HYAL1
"MPS VI - Maroteaux-Lamy syndrome"	0.230876912308769	0.571190072004036	0.767291293820402	1.52318606428846	2308	1	ARSB
"MPS VII - Sly syndrome"	0.726227377262274	0.911388405437033	0.278450363196126	0.552764922829523	7262	1	GUSB
"MTF1 activates gene expression"	0.600639936006399	0.854376783238245	0.442470722273529	0.843872635652167	6006	2	MTF1 CSRP1
"MTOR signalling"	0.902409759024098	0.985446110328074	0.369239276630414	0.710379898016288	9024	40	RRAGD RRAGC AKT1 TSC1 LAMTOR3 RRAGA RRAGB EEF2K STRADA EIF4B
Macroautophagy	0.335666433356664	0.67720702929707	0.546793400655487	1.06164534032452	3356	113	SQSTM1 HSP90AA1 UBE2N WIPI1 UBB RRAGD CFTR CHMP4C TOMM40 RRAGC DYNC1I2 TSC1 GABARAPL1 WDR45B PARK7 LAMTOR3 UVRAG PINK1 ATG10 RRAGA
"Major pathway of rRNA processing in the nucleolus and cytosol"	0.999900009999	1	0.298368041145715	0.581844093392147	9999	180	RPS27 RPL22 RPLP0 UTP25 RPL10L RPL23A RPS21 RPS3 EXOSC2 DDX52 NOL6 RPL18 RPS7 TSR1 RBM28 RPL36 FBL NOP56 NOP58 RPS19 SNORD3A NOB1 RPS26 RPS24 RPL7A RPL24 BOP1 RPL21 KRR1 EXOSC3 RIOK3 RPL27A RPL37A RPL30 RPP25 RPP21 RPS14 TEX10 RPL22L1 EXOSC6 NOL11 FAU RPL28 RPL15 ERI1 RPL37 RPS3A RRP1 RPL39L RPSA MTREX PELP1 WDR46 RRP36 RPL27 DCAF13 XRN2 BMS1 MPHOSPH10 RPS4X RPS15 WDR3 RPL13A UTP6 RPS6 DDX47 RPS28 RPL26L1 EMG1 NCL CSNK1E NOL9 WDR12 RPL23 RPL26 RPS12 WDR18 RPP30 RPL6 PDCD11 RPL9 RPS11 EXOSC5 UTP3 RPL29 RPP38 RPS10 RPL8 RPL5 RPL41 EXOSC1 RIOK2 RRP7A RPL31 DDX21 RPL36A RPS2 RPS5 UTP11
"Manipulation of host energy metabolism"	0.42965703429657	0.754861886815673	0.584092225088172	1.11397075701743	4296	2	ENO1 PGK1
"Masitinib-resistant KIT mutants"	0.661033896610339	0.877873320731558	0.347983998315612	0.690799414900941	6610	1	KIT
"Maturation of nucleoprotein"	0.145985401459854	0.464429246957039	0.724696751011934	1.37767017578128	1459	11	PARP9 PARP14 GSK3A PARP10
"Maturation of protein 3a"	0.180981901809819	0.516694792784872	0.715599357860113	1.35784427998608	1809	9	ST6GAL1 GALNT1 ST3GAL1 ST6GALNAC4 ST3GAL2
"Maturation of protein E"	0.0906909309069093	0.361717864457376	0.838781146299385	1.5862031348352	906	4	UBB UBC
"Maturation of spike protein"	0.11038896110389	0.406775760780086	0.804623250524379	1.52164813974405	1103	5	PRKCSH GANAB MGAT1
Meiosis	9.99900009999e-05	0.0023967900239679	0.809151159910871	1.56444973249778	0	76	H2AZ2 LMNB1 SUN1 LMNA H2BC15 H4C1 H2AC6 H2BC4 H2BC14 H3C15 SYNE1 H2AC4 H2BC9 SYNE2 H2BC13 H2BC12 H2AC20 BRCA1 H2BC17 SMC1A H2BC11 H2AC7 H2AC14 CDK2 H3C1 BRCA2 H2BU1 H2BC5
"Meiotic recombination"	9.99900009999e-05	0.0023967900239679	0.822201318340565	1.58413008000582	0	47	H2AZ2 H2BC15 H4C1 H2AC6 H2BC4 H2BC14 H3C15 H2AC4 H2BC9 H2BC13 H2BC12 H2AC20 BRCA1 H2BC17 H2BC11 H2AC7 H2AC14 CDK2 H3C1 BRCA2 H2BU1 H2BC5 MND1
"Meiotic synapsis"	9.99900009999e-05	0.0023967900239679	0.888739843444556	1.71145629364301	0	50	H2AZ2 LMNB1 SUN1 LMNA H2BC15 H4C1 H2AC6 H2BC4 H2BC14 SYNE1 H2AC4 H2BC9 SYNE2 H2BC13 H2BC12 H2AC20 BRCA1 H2BC17 SMC1A H2BC11 H2AC7 H2AC14
"Melanin biosynthesis"	0.374962503749625	0.711429640734986	0.629941569721535	1.20141384726276	3749	2	TYRP1 OCA2
"Membrane Trafficking"	0.577442255774423	0.841293487979722	0.502723782646959	0.989270495085047	5774	580	STON2 KIF18B AAK1 ANK3 SNX5 KIF20A KIFC1 CD55 KIF15 KIF2C WNT5A TFRC CD59 RACGAP1 KIF18A FTH1 CALM1 KIF23 TBC1D2 KIF4A OPTN ANK2 UBB MVB12A IGF2R KIF22 RAB31 KIF20B KIF11 CFTR RAB32 VPS37C SYT1 CHMP4C DENND3 CD3G YWHAE DNM3 GALNT1 AREG GJC1 MON1B AVPR2 SEC22C RAB38 EPS15L1 TBC1D15 YWHAQ RIN1 TGFA CENPE KIF13B C2CD5 SFN GOLGA2 AP2S1 CTTN SEC23IP DYNC1I2 AKT1 PREB DAB2 HPS1 BET1L BTC VAMP2 ARPC1A DENND2D TSC1 GDI2 PAFAH1B3 GGA2 RAB35 RAB9A ARFGAP3 HBEGF FNBP1 RHOBTB3 RABEP1 TACR1 TPD52 SNX9 BICD1 SNX18 RAB39B ARF5 DCTN3 TBC1D10A TGOLN2 TRAPPC1 AP4S1 CYTH3 MYO1C TJP1 SPTB LNPEP RIN3 EXOC3 GDI1 KIF27 RAB6A TPD52L1 PUM1 AP4B1 CNIH3 KIF16B STON1 SH3GL2 GCC1 SPTBN2 PAFAH1B2 SNF8 RAB7A BLOC1S1 GOSR1 DENND5B ZW10 EPN2 TBC1D13
"Membrane binding and targetting of GAG proteins"	0.0938906109389061	0.367814189454841	0.742706133511149	1.41332227125501	938	14	UBB MVB12A VPS37C NMT2
"Metabolic disorders of biological oxidation enzymes"	0.682531746825318	0.889348417149674	0.463249570088912	0.885478178301595	6825	26	TPMT CYP1B1 TBXAS1 GCLC AHCY
Metabolism	0.83981601839816	0.963142861459946	0.488166447541732	0.965629183556414	8398	1823	ABCA1 SREBF1 CD44 NAMPT NME4 PARP9 UPP1 INPP4B PLAAT3 HELZ2 LBR ALDH3B1 PIK3R3 HSP90AA1 CAV1 POLD1 ABCD1 PDXK CHST15 PDP1 PRPS2 TYMP GMPS MTMR12 TPMT RRM2 RAN ACSS3 GSTM3 ACSS1 B3GNT3 MGLL B3GNT7 TM7SF2 NR1D1 PLAAT2 BRIP1 ETNK1 CALM1 MTHFD2 CA12 ASNS ABCC3 CYP4B1 PSMB8 PLEKHA6 NDUFB9 SARS1 NT5E TECR UBB B4GALT5 PXMP2 DDO PSMB10 TNFAIP8L1 ISYNA1 NUP210 MTHFD1L PSMD1 CYP1B1 PLPP2 RPS27 GPT2 TYMS RFK DHFR ACER2 PSMB9 GATM NUP155 IDH1 UBIAD1 ANKRD1 RPL22 PGM2L1 CHAC1 ADRA2C PNPLA2 FADS1 CYP2W1 ACBD7 ITPKC IDH2 CA2 LPCAT3 FADS2 TRIB3 CDK8 ODC1 TK1 GLUD1 SHMT1 AHR ESYT2 SECISBP2 QPRT PCK2 COX16 SLC16A1 GLA NPAS2 NDC1 DDAH1 LDHB CYP2S1 HMMR ITPR3 HADH SLC2A1 SLC16A8 CHAC2 ARSG NFYA MID1IP1 PLCG1 SLC44A4 PTGES ALDH1L2 SDC4 RPLP0 ATP5MG ALOX5AP PPAT CYP4V2 FUT2 DUOX1 ADCY9 RRM1 NFYB TXNRD1 LDHA SAMHD1 MAPKAPK2 CHPT1 SLC27A3 DECR1 ABHD5 N6AMT1 PANK1 UMPS PTPMT1 MT-ATP6 NDUFB2 ITPR2 PARP14 MGST3 CERS6 DHCR7 B3GALT4 CTPS1 SORD MT-CO3 ASAH1 RPL10L PTEN ASL PLB1 EEFSEC KDSR DUT SUMO2 CPTP GPC2 RPL23A CHPF PPP1CB NUP85 SULT1C4 CPNE1 PPP1R3C FDFT1 NDUFA7 ATP5MF MT-CYB NDUFC1 MLYCD GPS2 LPIN1 PIP4K2A PRKD3 TIAM2 LRP10 PANK3 UQCR10 BLVRB GALE APOA1 NCOA2 SC5D ACSM3 RPS21 ACAT2 PSMA2 RPS3 SGMS2 TACO1 NUP188 PCYT1A AKT1 HSD11B2 UCP2 NUDT15 MTRR SLC16A3 NUP205 TNFRSF21 HACL1 FABP5 NDUFB11 CDS1 GNG12 MPST SERINC1 TBXAS1 NNT LIPH B4GAT1 IDO1 INSIG2 RPL18 PLPP6 UGCG DDHD1 GPAM ELOVL6 TPST1 HSD17B13 VAMP2 PKLR CSPG5 AKAP5 ALOX5 GNG7 PC CSPG4 RPS7 PLEKHA1 PRELP ACADVL ENTPD7 SCD SLC7A5 NEU4 ENPP1 PPP1CC PSMD11 OSBPL2 ENTPD2 SLC27A2 NUP62 MRI1 B4GALT1 TPI1 PTGS1 PPM1K GLDC CYGB CIAO2B ALDH7A1 MT-ATP8 SLC19A3 FUT4 CD38 SLC19A1 PSMB2 APOE PECR STARD4 PLD1 OMD NDUFA3 PSPH CACNA2D2 FAHD1 GNPDA2 MTAP PLCD3 PI4KB SPTLC2 IMPA2 NUP35 SLC37A4 TKFC COX8A ELOVL2 VKORC1L1 ACADM SLC25A19 IP6K2 ASRGL1 LTC4S NDUFS5 SLC25A15 DBI TPK1 NUP43 ENO2 UGDH ACSS2 BPGM SMPD1 SLC44A3 PPCDC SAT1 ETFB RPL36 ADH7 MT-ND6 SLC5A5 CERT1 XDH GLYATL1 MAT2A CES2 AKR1A1 SULT1C2 GMPR COA1 ADCY6 GCAT CRAT MED17 ATP5F1B MTMR10 ACER3 ALAS1 UQCRC2 HDAC3 RIDA L2HGDH PRKCA DHCR24 FASN LPCAT4 ACBD4 HS6ST1 LRP1 TPR CHST3 RPS19 AGL SIN3B PSMA4 GNAS PLCB2 HAL HS2ST1 ALDH9A1 ACAA2 SDHD GDA PARP10 MED23 SLC19A2 HACD1 PLEKHA3 RPS26 RPS24 CHST6 SLC22A5 CYP51A1 CYB5B PKM MOCS1 GSTP1 HAS3 FUT1 CTPS2 RANBP2 NDUFB8 CSGALNACT2 SLC25A10 SLC51A NUDT1 MCEE PGP GBA2 ALDH3B2 LCLAT1 ACAD8 NT5C1A AGMAT MLXIPL IL4I1 ATP5MC3 SGPL1 ACP5 UCKL1 PPARGC1A CUBN NDUFV3 RPL7A MTHFR ADIPOR1 MTMR2
"Metabolism of Angiotensinogen to Angiotensins"	0.245275472452755	0.59109850209009	0.665819279927947	1.26574234414057	2452	11	AOPEP CTSD ANPEP CTSZ MME ACE
"Metabolism of RNA"	0.254374562543746	0.603765505802361	0.527007056765199	1.03805089728249	2543	681	GPRC5A CD44 TRA2B SRSF7 SRSF1 HNRNPA2B1 HNRNPM SRSF3 U2AF2 SRSF10 SMG9 SRSF2 HNRNPA1 RNU11 RAN SRSF6 HNRNPH1 HNRNPK DDX5 POP1 HNRNPD PSMB8 HNRNPUL1 UBB PABPN1 HNRNPR PSMB10 SNRPD3 NUP210 DCP2 PSMD1 PUF60 RBMX PRPF31 RPS27 SF3B3 PSMB9 NUP155 SNRPA SNRPF RPL22 IGF2 POLR2L DHX9 YBX1 NDC1 DDX6 HNRNPU SF1 ELAVL1 DDX46 RPLP0 CNOT3 CLNS1A PCF11 FIP1L1 DDX39B SRSF11 ALYREF MAPKAPK2 FUS RNU4ATAC TNPO1 MT-ATP6 UTP25 MT-CO3 RPL10L CPSF4 CSTF3 WDR33 CNOT1 RBM5 RPL23A NUP85 PRPF38A RBM17 SNRPD1 SRRT MT-CYB PCBP2 POLR2D GTF2H2 SNRNP70 RPS21 PSMA2 DHX15 RPS3 NUP188 KHSRP AKT1 SNRPC U2SURP EXOSC2 LSM7 NUP205 DDX52 NOL6 RPL18 SNRPG POLR2H NCBP1 RPS7 AQR TSR1 PSMD11 NUP62 MT-ATP8 PSMB2 GEMIN4 LSM5 CPSF1 ADAT2 NUP35 GSPT2 CNOT6 NUP43 RBM28 POLR2F SNRNP40 RPL36 MT-ND6 SF3B4 LSM8 GTF2H5 FBL EFTUD2 ELAVL2 NOP56 CTNNBL1 SARNP POLR2G MAGOHB PRKCA PNRC2 SNRPD2 CPSF2 PAPOLA TPR NOP58 RPS19 MAGOH PSMA4 TRMT5 SRRM1 TSEN34 SNORD3A NOB1 CPSF3 RPS26 ANP32A RPS24
"Metabolism of amine-derived hormones"	0.583441655834417	0.844299013015614	0.492034165979287	0.932886685972822	5834	8	DUOX1 SLC5A5 TPH2 IYD DUOX2 TPH1 TPO
"Metabolism of amino acids and derivatives"	0.998900109989001	1	0.380542406570751	0.74633812217186	9989	330	ASNS PSMB8 SARS1 PXMP2 DDO PSMB10 PSMD1 RPS27 GPT2 PSMB9 GATM RPL22 ODC1 GLUD1 SHMT1 SECISBP2 RPLP0 DUOX1 TXNRD1 RPL10L ASL EEFSEC RPL23A RPS21 PSMA2 RPS3 MTRR MPST SERINC1 IDO1 RPL18 RPS7 SLC7A5 PSMD11 MRI1 PPM1K GLDC ALDH7A1 PSMB2 PSPH MTAP ASRGL1 SLC25A15 SAT1 RPL36 SLC5A5 GCAT RIDA RPS19 PSMA4 HAL ALDH9A1 RPS26 RPS24 SLC25A10 ACAD8 AGMAT IL4I1 RPL7A HSD17B10 RPL24 RPL21 NAT8L GLUL AHCY AMDHD1 ARG1 ALDH18A1 PYCR2 ASPA NAGS APIP PDHB SLC6A12 RPL27A RPL37A SLC25A21 RPL30 PHYKPL RPS14 AUH PSMB4 IARS1
"Metabolism of carbohydrates"	0.733426657334267	0.916688661541693	0.482864699787358	0.945011736319398	7334	262	CD44 CHST15 PRPS2 B3GNT3 B3GNT7 CALM1 UBB B4GALT5 NUP210 NUP155 PGM2L1 PCK2 NDC1 HMMR SLC2A1 SDC4 FUT2 B3GALT4 SORD GPC2 CHPF NUP85 PPP1R3C GALE NUP188 NUP205 B4GAT1 PKLR CSPG5 PC CSPG4 PRELP NUP62 B4GALT1 TPI1 FUT4 OMD GNPDA2 NUP35 SLC37A4 TKFC NUP43 ENO2 BPGM AKR1A1 HS6ST1 TPR CHST3 AGL HS2ST1 CHST6 PKM HAS3 FUT1 RANBP2 CSGALNACT2 SLC25A10 PGP ST3GAL6 IDUA TALDO1 B3GNT4 NUP54 ARSB ST3GAL1 CHSY1 NUP133 B4GALT6 FUT6 PFKFB2 ST3GAL2 HS3ST6 B4GALT4 PPP2R1A NUP93 SDC1 PFKL RAE1 CHP1 HK2 GAA MAN2B2 ENO3
"Metabolism of cofactors"	0.10978902109789	0.406420825807328	0.709204103309652	1.35208792248783	1097	19	HSP90AA1 CALM1 DHFR IDH1 AKT1
"Metabolism of fat-soluble vitamins"	0.507049295070493	0.811882502225968	0.526743498247896	1.0109589170321	5070	34	UBIAD1 SDC4 PLB1 GPC2 LRP10 APOA1 APOE VKORC1L1 LRP1 LRP8 VKORC1 RETSAT SDC1 TTPA AGRN SDC2
"Metabolism of folate and pterines"	0.131986801319868	0.44447805219478	0.707570474255794	1.34826499299043	1319	16	MTHFD2 MTHFD1L DHFR SHMT1 ALDH1L2 SLC19A1
"Metabolism of ingested H2SeO4 and H2SeO3 into H2Se"	0.319068093190681	0.663628740218762	0.663975101812306	1.25563073585262	3190	4	TXNRD1 GSR PAPSS1
"Metabolism of ingested MeSeO2H into MeSeH"	0.076992300769923	0.330493546390042	0.92046531213812	1.82725901805669	769	1	TXNRD1
"Metabolism of ingested SeMet, Sec, MeSec into H2Se"	0.903409659034097	0.985648843858291	0.245669459302377	0.465784255605894	9034	8	AHCY NNMT CBS CTH GNMT HNMT SCLY
"Metabolism of lipids"	0.170582941705829	0.502321922771403	0.53678074455853	1.0567853755558	1705	634	ABCA1 SREBF1 INPP4B PLAAT3 HELZ2 LBR ALDH3B1 PIK3R3 CAV1 ABCD1 MTMR12 RAN ACSS3 MGLL TM7SF2 NR1D1 PLAAT2 ETNK1 ABCC3 CYP4B1 PLEKHA6 TECR TNFAIP8L1 CYP1B1 PLPP2 ACER2 ANKRD1 PNPLA2 FADS1 ACBD7 LPCAT3 FADS2 TRIB3 CDK8 AHR ESYT2 GLA NPAS2 HADH ARSG NFYA MID1IP1 SLC44A4 PTGES ALOX5AP NFYB TXNRD1 MAPKAPK2 CHPT1 SLC27A3 DECR1 ABHD5 PTPMT1 CERS6 DHCR7 ASAH1 PTEN PLB1 KDSR SUMO2 CPTP PPP1CB CPNE1 FDFT1 MLYCD GPS2 LPIN1 PIP4K2A PRKD3 TIAM2 APOA1 NCOA2 SC5D ACSM3 ACAT2 SGMS2 PCYT1A HSD11B2 TNFRSF21 HACL1 FABP5 CDS1 TBXAS1 LIPH INSIG2 PLPP6 UGCG DDHD1 GPAM ELOVL6 HSD17B13 ALOX5 PLEKHA1 ACADVL SCD NEU4 PPP1CC OSBPL2 SLC27A2 PTGS1 PECR STARD4 PLD1 PI4KB SPTLC2 ELOVL2 ACADM LTC4S DBI SMPD1 SLC44A3 CERT1 CRAT MED17 MTMR10 ACER3 ALAS1 HDAC3 DHCR24 FASN LPCAT4 ACBD4
"Metabolism of nitric oxide: NOS3 activation and regulation"	0.0653934606539346	0.304561895626881	0.767829567461363	1.46113055925767	653	14	HSP90AA1 CAV1 CALM1 DDAH1 AKT1 CYGB
"Metabolism of non-coding RNA"	0.316468353164684	0.660187767798091	0.570427174214207	1.09938935682972	3164	53	SNRPD3 NUP210 NUP155 SNRPF NDC1 CLNS1A NUP85 SNRPD1 NUP188 NUP205 SNRPG NCBP1 NUP62 GEMIN4 NUP35 NUP43 SNRPD2 TPR SNRPE RANBP2 SNRPB
"Metabolism of nucleotides"	0.0833916608339166	0.34689211491222	0.622317595215843	1.20459715709663	833	89	NME4 UPP1 TYMP GMPS RRM2 NT5E TYMS TK1 PPAT RRM1 TXNRD1 SAMHD1 UMPS CTPS1 DUT NUDT15 ENTPD7 ENTPD2
"Metabolism of polyamines"	0.752824717528247	0.928901209573855	0.454908525332327	0.876881433809388	7528	57	PSMB8 PSMB10 PSMD1 PSMB9 ODC1 PSMA2 PSMD11 PSMB2 SAT1 PSMA4 AGMAT
"Metabolism of porphyrins"	0.956704329567043	0.996880123792582	0.259232157266437	0.494655690374131	9567	21	BLVRB ALAS1 ABCG2 FLVCR1 SLCO2B1 HMOX1
