pathway	pval	padj	ES	NES	nMoreExtreme	size	leadingEdge
"Loss of Function of TGFBR1 in Cancer"	0.460853914608539	0.650437646561618	0.544250342450894	1.0487408294154	4608	7	SMAD3 FKBP1A TGFBR1 ZFYVE9
"Loss of Function of TGFBR2 in Cancer"	0.383361663833617	0.596851945652464	0.620211183290458	1.15238098309965	3833	3	TGFBR1 TGFBR2
"Loss of Function of TP53 in Cancer"	0.0064993500649935	0.126046450473063	0.993654544658877	1.9969062991163	64	1	TP53
"Loss of MECP2 binding ability to 5hmC-DNA"	0.167783221677832	0.428116753991612	0.826265808936152	1.66051210400841	1677	1	MECP2
"Loss of MECP2 binding ability to 5mC-DNA"	0.3003699630037	0.536808927802872	0.659624649391751	1.24010017779832	3003	4	BDNF MECP2 HDAC1
"Loss of MECP2 binding ability to the NCoR/SMRT complex"	0.0678932106789321	0.317307358448216	0.77627699437009	1.49584357680995	678	7	GPS2 NCOR2 NCOR1 TBL1X MECP2 HDAC3
"Loss of Nlp from mitotic centrosomes"	0.0031996800319968	0.0847399131054637	0.672329429162651	1.42213041561651	31	69	OFD1 TUBA4A PCM1 DYNC1H1 DCTN3 CDK5RAP2 HAUS7 DYNC1I2 SDCCAG8 PRKAR2B CEP63 CEP135 TUBB4A DCTN2 CSNK1D
"Loss of function of MECP2 in Rett syndrome"	0.145985401459854	0.406602292790855	0.659438548067651	1.30918448753292	1459	13	GPS2 NCOR2 NCOR1 TBL1X BDNF MECP2 HDAC3 HDAC1 CALM1
"Loss of function of TP53 in cancer due to loss of tetramerization ability"	0.0064993500649935	0.126046450473063	0.993654544658877	1.9969062991163	64	1	TP53
"Loss of phosphorylation of MECP2 at T308"	0.355164483551645	0.575606431529058	0.625049224690804	1.17509807340663	3551	4	MECP2 CALM1
"Loss of proteins required for interphase microtubule organization from the centrosome"	0.0031996800319968	0.0847399131054637	0.672329429162651	1.42213041561651	31	69	OFD1 TUBA4A PCM1 DYNC1H1 DCTN3 CDK5RAP2 HAUS7 DYNC1I2 SDCCAG8 PRKAR2B CEP63 CEP135 TUBB4A DCTN2 CSNK1D
"Lysine catabolism"	0.47985201479852	0.65769366302101	0.520131347043946	1.02509055627917	4798	11	ALDH7A1 AASS DLST PIPOX DLD OGDH
"Lysosomal oligosaccharide catabolism"	0.244775522447755	0.495571293238624	0.696603641456583	1.309621010103	2447	4	MANBA MAN2B2 MAN2C1 MAN2B1
"Lysosome Vesicle Biogenesis"	0.0931906809319068	0.348797246972135	0.614029621402042	1.27110312170166	931	34	AP1M1 AP1M2 CLTC HSPA8 DNM2 AP1S2 AP1G1 CLTA AP1G2 APP GNS DNAJC6 VAMP2 DNASE2 SH3GL2
"Lysosphingolipid and LPA receptors"	0.104589541045895	0.365319839207215	0.687248357982021	1.36439535114988	1045	13	S1PR3 PLPPR2 LPAR3 S1PR1
"M Phase"	0.0010998900109989	0.0501672055016721	0.560794154513516	1.22580006548056	10	373	OFD1 TUBA4A PCM1 VRK1 PSMD9 DYNC1H1 DCTN3 CDC27 PSMD6 CDK5RAP2 SMC4 NEK9 HAUS7 DYNC1I2 GORASP1 PSMD2 MAU2 RANGAP1 NEK6 PSMB8 CDC16 NUP54 NUP93 CENPT NEK7 UBC ARPP19 PSMC1 SDCCAG8 ANAPC2 MAD1L1 LMNB1 NUP85 IST1 PSMB9 PRKAR2B XPO1 SPC24 ANAPC5 TMPO NCAPD3 CSNK2B CHMP6 CENPC GORASP2 NUP214 CEP63 TUBGCP3 CEP135 ITGB3BP PHF8 H3-4 PSMD4 TUBB4A PSMC4 PSMB10 PSMB4 H2BC11 AURKB NUP88 DCTN2 CSNK1D CLIP1 MZT2B SPDL1 SKA2 ENSA UBA52 PPP2R5C UBB PPP2R2D SMC1A NUP37 PSMB7 DYNC1I1 ANAPC7 KPNB1 CSNK2A1 TUBB3 PSMC3 CSNK2A2 LPIN3 CENPP CTDNEP1 SFI1 NUP58 PSMD11 NCAPG2 KNTC1 TUBGCP2 PSMD7 ANAPC1 CCNB1 POM121C CENPK NUP42 BUB1 PCNT H3C15 KMT5A PSMF1 USO1 MZT2A AHCTF1 TUBA1C H2BC4 KIF20A POM121 H2BC17 CEP70 PLK4 LBR BLZF1 SUMO1 PSME3 LEMD2 H2BC15 PSMD13 SGO2 RANBP2 EML4 ESPL1 DYNLL1 NCAPH2 H2BC12 PSMA7 PPP1CC CLASP2 UBE2I NDC80 PDS5B TPR ERCC6L SEC13 PSMA5 DSN1 SMC2 PSMC2 STAG2 TNPO1 CENPN PPP2R2A
"MAP kinase activation"	0.607839216078392	0.748923407659234	0.452873550923748	0.955667824792285	6078	63	IKBKG RPS6KA1 UBC MAP2K7 RPS6KA5 DUSP7 MAP3K7 UBA52 UBB IRAK1 ATF1 ATF2 VRK3 MEF2C TAB2 CHUK MAPK7 MAPK8 UBE2V1 MAP2K3 MAP2K4 RPS6KA3 FBXW11 ELK1 TAB3 IRAK2 BTRC CREB1
"MAP2K and MAPK activation"	0.0638936106389361	0.311623689116237	0.628686434431719	1.30460555109125	638	36	IQGAP1 ARRB2 VCL TLN1 RAP1B WDR83 APBB1IP LAMTOR2 MARK3 KRAS CSK CNKSR2 NRAS
"MAP3K8 (TPL2)-dependent MAPK1/3 activation"	0.388161183881612	0.599398743511229	0.543582047710453	1.08698589897875	3881	16	IKBKG UBC UBA52 UBB CHUK MAP2K4 FBXW11 BTRC MAP2K1
"MAPK family signaling cascades"	0.0075992400759924	0.136619914650871	0.547262055930156	1.19324547083273	75	303	SPTAN1 MRAS RASAL1 IQGAP1 ARRB2 VCL ERBB2 PSMD9 DLG1 PSMD6 DUSP2 CDC42EP2 PSMD2 PAQR3 PSMB8 DUSP9 RALGDS FNTB UBC PSMC1 TLN1 RGL3 BCL2L1 TYK2 LAT CSF2RB PSMB9 RAP1B XPO1 PIK3CB MAPK6 JAK1 RET TEK PSMD4 PSMC4 PSMB10 ABHD17B PSMB4 SEPTIN7 DUSP7 EGF WDR83 ERBB4 PDGFA MAPKAPK5 RBX1 UBA52 CCND3 PPP2R5C UBB APBB1IP CAMK2G LAMTOR2 MARK3 PSMB7 SYNGAP1 RAPGEF2 MAPK4 PSMC3 SPTBN2 RASA2 PSMD11 KRAS PTPRA IL6 PSMD7 DUSP16 PSMF1 CSK TNRC6B NCOA3 SHC3 TNRC6C GFRA2 PSME3 TNRC6A FGFR1 FLT3 PSMD13 CNKSR2 IL2RG JAK2 PSMA7 NRAS PPP1CC ARTN FNTA EREG NRG2 NF1 PSMA5 CDC42EP3 PSMC2 GOLGA7 ERBB3 SRC CAMK2B CDC42 NRG4 AGO3 PSMC5 PSMD12 GFRA3
"MAPK targets/ Nuclear events mediated by MAP kinases"	0.663933606639336	0.791131336793752	0.440910240524228	0.910011637621239	6639	31	RPS6KA1 RPS6KA5 DUSP7 ATF1 ATF2 VRK3 MEF2C MAPK7 MAPK8 RPS6KA3 ELK1 CREB1 DUSP6 MEF2A PPP2CB PPP2CA PPP2R1A MAPK14 MAPKAPK2
"MAPK1 (ERK2) activation"	0.193080691930807	0.441557794081316	0.664151310307413	1.2967314390824	1930	9	TYK2 JAK1 IL6 JAK2
"MAPK1/MAPK3 signaling"	0.0133986601339866	0.171879687031297	0.548178242231784	1.19376656444531	133	264	SPTAN1 MRAS RASAL1 IQGAP1 ARRB2 VCL ERBB2 PSMD9 DLG1 PSMD6 DUSP2 PSMD2 PAQR3 PSMB8 DUSP9 RALGDS FNTB UBC PSMC1 TLN1 RGL3 BCL2L1 TYK2 LAT CSF2RB PSMB9 RAP1B PIK3CB JAK1 RET TEK PSMD4 PSMC4 PSMB10 ABHD17B PSMB4 DUSP7 EGF WDR83 ERBB4 PDGFA RBX1 UBA52 PPP2R5C UBB APBB1IP CAMK2G LAMTOR2 MARK3 PSMB7 SYNGAP1 RAPGEF2 PSMC3 SPTBN2 RASA2 PSMD11 KRAS PTPRA IL6 PSMD7 DUSP16 PSMF1 CSK SHC3 GFRA2 PSME3 FGFR1 FLT3 PSMD13 CNKSR2 IL2RG JAK2 PSMA7 NRAS PPP1CC ARTN FNTA EREG NRG2 NF1 PSMA5 PSMC2 GOLGA7 ERBB3 SRC CAMK2B NRG4 PSMC5 PSMD12 GFRA3
"MAPK3 (ERK1) activation"	0.341165883411659	0.565091843203037	0.581716476933233	1.14258217925597	3411	10	TYK2 JAK1 IL6 JAK2
"MAPK6/MAPK4 signaling"	0.0302969703029697	0.228900116123357	0.591266865137671	1.25875168811705	302	87	PSMD9 PSMD6 CDC42EP2 PSMD2 PSMB8 UBC PSMC1 PSMB9 XPO1 MAPK6 PSMD4 PSMC4 PSMB10 PSMB4 SEPTIN7 MAPKAPK5 UBA52 CCND3 UBB PSMB7 MAPK4 PSMC3 PSMD11 PSMD7 PSMF1 TNRC6B NCOA3 TNRC6C PSME3 TNRC6A PSMD13 PSMA7 PSMA5 CDC42EP3 PSMC2 CDC42 AGO3 PSMC5 PSMD12 AGO1
"MASTL Facilitates Mitotic Progression"	0.247575242475752	0.497371796262462	0.625665742283264	1.22890541294719	2475	10	ARPP19 ENSA PPP2R2D CCNB1
"MECP2 regulates neuronal receptors and channels"	0.221377862213779	0.468833770105363	0.598808872761778	1.20727209643487	2213	18	GRIA2 HDAC2 OPRK1 FKBP5 MECP2
"MECP2 regulates transcription factors"	0.437356264373563	0.638156681962136	0.568109578753318	1.07874225944855	4373	5	MECP2 MEF2C PPARG CREB1
"MECP2 regulates transcription of genes involved in GABA signaling"	0.142885711428857	0.40583007291906	0.826258205689278	1.53317573399018	1428	2	MECP2 GAD1
"MECP2 regulates transcription of neuronal ligands"	0.431456854314569	0.633678134869876	0.55940673896142	1.07794638172763	4314	7	BDNF MECP2 HDAC1 CREB1
"MET Receptor Activation"	0.272672732726727	0.519597228212214	0.659736508075459	1.2527260197298	2726	5	SPINT2 MET
"MET activates PI3K/AKT signaling"	0.651034896510349	0.782314744135343	0.444080795124044	0.84323295755911	6510	5	GRB2 MET PIK3CA
"MET activates PTK2 signaling"	0.0025997400259974	0.0762280914765666	0.832776380953464	1.67270823412224	25	17	LAMB2 LAMA1 ITGB1 LAMA5 LAMC3
"MET activates PTPN11"	0.367763223677632	0.584764893426732	0.616341165461213	1.15872684499839	3677	4	GRB2 MET PTPN11
"MET activates RAP1 and RAC1"	0.493650634936506	0.668790711687907	0.516366907513408	1.01422539996242	4936	10	RAP1B DOCK7 RAC1 GRB2 MET CRK
"MET activates RAS signaling"	0.611238876112389	0.751613256048334	0.463856363944529	0.911086476304715	6112	10	RANBP10 KRAS NRAS GRB2 MET SHC1
"MET activates STAT3"	0.660633936606339	0.789969183576548	0.41646180340661	0.772771909217108	6606	2	MET STAT3
"MET interacts with TNS proteins"	0.0795920407959204	0.332827158710275	0.822947878106612	1.54714929301052	795	4	ITGB1 MET TNS3
"MET promotes cell motility"	0.007999200079992	0.139730707780286	0.740338839524788	1.52300428820176	79	28	LAMB2 LAMA1 ITGB1 LAMA5 RAP1B LAMC3
"MET receptor recycling"	0.534046595340466	0.699285892782333	0.501612362504413	0.979380015663591	5340	9	RAB4A GGA3 GRB2 MET CRK
"MGMT-mediated DNA damage reversal"	0.295770422957704	0.535043191716071	0.698481466894228	1.40370921519401	2957	1	MGMT
"MHC class II antigen presentation"	0.0001999800019998	0.0169845084457072	0.678155001587755	1.450450634044	1	103	CTSB AP1M1 AP2M1 HLA-DPA1 CD74 DYNC1H1 DCTN3 HLA-DMA CTSA LGMN KIF5A DYNC1I2 AP1M2 KIF5C CLTC HLA-DPB1 RAB7A SEC24B DNM2 AP1S2 LAG3 DNM1 KLC1 HLA-DMB AP1G1 KIF26A HLA-DRB5 SEC24C DCTN2 CLTA HLA-DQA1 OSBPL1A HLA-DRB1 KLC3 HLA-DRA DYNC1I1 SPTBN2 SAR1B CTSD KIF20A CTSH KIF15 SEC31A CAPZA1 HLA-DOA DYNLL1
"MPS I - Hurler syndrome"	0.213478652134787	0.460822015957913	0.778434204192377	1.56438691309261	2134	1	IDUA
"MPS II - Hunter syndrome"	0.902409759024098	0.943794155616285	0.0985514857117851	0.19805483068836	9024	1	IDS
"MPS IIIA - Sanfilippo syndrome A"	0.113088691130887	0.378447617194802	0.882105815938033	1.7727314485725	1130	1	SGSH
"MPS IIIB - Sanfilippo syndrome B"	0.623737626237376	0.762793333377685	0.380552273423483	0.764780109976013	6237	1	NAGLU
"MPS IIIC - Sanfilippo syndrome C"	0.136086391360864	0.399831869544637	0.859043367905125	1.72638380391319	1360	1	HGSNAT
"MPS IIID - Sanfilippo syndrome D"	0.175282471752825	0.430328808970598	0.817732265546366	1.64336259602251	1752	1	GNS
"MPS IV - Morquio syndrome A"	0.892310768923108	0.938011704591385	0.108879261301475	0.21881013266103	8923	1	GALNS
"MPS IV - Morquio syndrome B"	0.32006799320068	0.548724821537318	0.67301212200779	1.35252452982073	3200	1	GLB1
"MPS IX - Natowicz syndrome"	0.220777922207779	0.467965595867264	0.770907181304976	1.5492601675871	2207	1	HYAL1
"MPS VI - Maroteaux-Lamy syndrome"	0.406059394060594	0.613196988087825	0.588683208612315	1.1830522124422	4060	1	ARSB
"MPS VII - Sly syndrome"	0.153484651534847	0.41090510514166	0.840969760623167	1.69006202546102	1534	1	GUSB
"MTF1 activates gene expression"	0.884211578842116	0.932283013137042	0.252396166134185	0.468963717353807	8842	3	SNCB MTF1 CSRP1
"MTOR signalling"	0.0325967403259674	0.236164360103579	0.647614455209091	1.34791323850999	325	40	EIF4G1 TSC2 AKT2 STRADA RPS6 PRKAG2 EIF4E STRADB PRKAA2 RRAGA RPS6KB1 LAMTOR2 FKBP1A TSC1 STK11 EIF4B LAMTOR4 RRAGC AKT1
Macroautophagy	0.0058994100589941	0.121085391460854	0.613211311953385	1.31459686154703	58	114	TSC2 ATG4D WDR45 DYNC1H1 ATG4B ULK1 DYNC1I2 EPAS1 USP30 MTMR14 UBC MAP1LC3B TOMM5 HSPA8 PRKAG2 VCP GABARAP CSNK2B CHMP6 ATG9A PARK7 PIK3R4 PRKAA2 RRAGA ATM UBA52 UBB LAMTOR2 MAP1LC3C DYNC1I1 CSNK2A1 WIPI2 CSNK2A2 WDR45B ATG4A PCNT AMBRA1 TSC1 TOMM7 ATG3 PGAM5 GABARAPL1 IFT88 TOMM70 DYNLL1 ATG13 LAMTOR4 PLIN2 RRAGC MFN1 ATG12 BECN1 SRC MFN2 UBE2V1 DYNC1LI2
"Major pathway of rRNA processing in the nucleolus and cytosol"	0.124587541245875	0.384632323284525	0.516220199377431	1.11703636749508	1245	180	RPL35 NOP56 RPL18A DDX49 NOL6 RPL22L1 RPS21 EXOSC3 RCL1 WDR75 RPS6 NCL RPL24 RPS24 RPL22 RPL7A PWP2 RPL15 RPL29 RPS9 UTP4 NOL9 RBM28 DHX37 RPLP0 CSNK1D IMP4 RPL3 UBA52 TEX10 TBL3 RPL10L RPS3 RPP14 NOP58 RPL6 EXOSC10 RPS29 EXOSC2 EXOSC7 SENP3 PELP1 RRP9 EBNA1BP2 RPL27A NOC4L RPL10A WDR46 RPS17 TSR1 RPL26L1 RPP38 RPS18 RPL35A RPS2 FCF1 RRP1 RPL31 UTP15 RPL5 RPS8 WDR12 UTP18 RPL13A RPP40 RPS27L RPL12 RPL17 MPHOSPH10 RPL26 CSNK1E RPL32 RPS11 RRP7A DDX52 RPL9 ISG20L2 FAU RPL27 NIP7 NOL11 RPS3A
"Manipulation of host energy metabolism"	0.287971202879712	0.531814707750782	0.705207877461707	1.30855899245327	2879	2	ENO1 PGK1
"Masitinib-resistant KIT mutants"	0.278472152784722	0.521348320748791	0.714760841976281	1.43642519965941	2784	1	KIT
"Maturation of nucleoprotein"	0.295770422957704	0.535043191716071	0.597366652756054	1.17730822773232	2957	11	GSK3B PARP6 SUMO1 UBE2I
"Maturation of protein 3a"	0.0823917608239176	0.334983113530752	0.738813218386724	1.44250611724047	823	9	ST6GALNAC2 ST3GAL4 ST6GALNAC4 ST3GAL2 GALNT1 ST6GAL1
"Maturation of protein E"	0.0718928107189281	0.321364778222722	0.830143749796926	1.56067759546374	718	4	UBC UBA52 UBB
"Maturation of spike protein"	0.25047495250475	0.500134589458396	0.674239654618505	1.28026499751872	2504	5	PRKCSH GANAB MOGS
Meiosis	0.571042895710429	0.726486907094415	0.459422720709929	0.975958015972477	5710	81	ACD REC8 LMNB1 SUN2 ATR H3-4 H2BC11 SYCE3 TOP3A ATM SYNE1 SMC1A RPA1 H3C15 H2BC4 H2BC17 BLM RBBP8 SUN1 H2BC15 H2BC12 MLH1 UBE2I DIDO1 STAG2 RAD50 SYCP2 TERF2 RAD51C BRCA2 MLH3 TINF2 CDK4 MSH4 TEX15 H3-3A H2AC6 TERF1 H2BC21 STAG1 PSMC3IP
"Meiotic recombination"	0.702529747025297	0.819677030879812	0.431472973845891	0.905074530556134	7025	50	H3-4 H2BC11 TOP3A ATM RPA1 H3C15 H2BC4 H2BC17 BLM RBBP8 H2BC15 H2BC12 MLH1 RAD50 RAD51C BRCA2 MLH3 CDK4 MSH4 TEX15 H3-3A H2AC6 H2BC21 PSMC3IP MRE11 H2BC9 H2BC13 H2AC20 RPA2 H2AZ2 PRDM9 H4C1 H2AC7
"Meiotic synapsis"	0.375962403759624	0.590935163024859	0.50376705994185	1.05870906547281	3759	54	ACD REC8 LMNB1 SUN2 ATR H3-4 H2BC11 SYCE3 SYNE1 SMC1A H2BC4 H2BC17 SUN1 H2BC15 H2BC12 UBE2I DIDO1 STAG2 SYCP2 TERF2
"Melanin biosynthesis"	0.551544845515449	0.712854790071885	0.505788520056038	0.950886893369155	5515	4	OCA2 TYRP1 TYR
"Membrane Trafficking"	0.0002999700029997	0.019968273442926	0.548093430003133	1.20315861842388	2	593	SPTAN1 ALS2CL HIP1R TSC2 AKT2 AP1M1 AP2M1 COPS3 ANKRD27 ARRB2 TPD52L1 PACSIN2 FTH1 DYNC1H1 DCTN3 COPG1 TJP1 ULK1 ALS2 VPS51 TPD52 GAPVD1 KIF5A DYNC1I2 AP1M2 GDI1 GORASP1 KIF21A KIF5C CLTC MAN1A2 ACTR3 PUM1 ARFIP2 SNX9 RAB35 HIP1 SNX2 DAB2 DENND4B SORT1 ARFGAP1 UBC MAP1LC3B GCC2 HSPA8 RAB7A SEC24B DNM2 DENND1B ARFRP1 BICD1 PRKAG2 AP1S2 DENND1A KIF1B ARF4 SEC16A MON1A DNM1 EXOC1 AKT3 TFRC KLC1 STXBP3 KIF27 RIC1 DENND2C MAN2A1 SNAPIN GABARAP RGP1 TRAPPC5 USE1 TBC1D8B ANK2 GAK DVL2 CHMP6 STX5 REPS1 AP1G1 RAB6B F8 KIF26B SCARB2 PPP6R1 SYTL1 RAB4A KIF26A TBC1D4 COPB2 RAB43 PRKAA2 TBC1D7 EGF CUX1 TRAPPC9 SEC24C DCTN2 ARL1 CSNK1D CLTA RAB9A COG6 SEC22A TRAPPC8 AP1G2 CYTH1 KIF9 BET1L RAB31 KIF13B STX16 VPS37A COPA NAA38 SURF4 UBA52 DENND6B COG8 CPD KLC3 RAB13 COG1 CD55 PPP6C TOR1B UBB FNBP1L VPS37D TRIP10 RAB38 MVB12A RAB36 DYNC1I1 RAB3A GOLGA1 RAB11B ASPSCR1 EPN2 TBC1D10C SPTBN2 PREB RIN2 GJB1 PLA2G6 ANKRD28 APP RAB18 KIAA0319 GBF1 SAR1B SNX5 USO1 GPS1 KIF1C RAB3IP COPS8 DENND5B TSC1 RABEP1 GGA3 KIF20A RAB5C TBC1D13 KIF15 SEC31A IGF2R HPS4 VTI1A GNS CHM CAPZA1 RABGAP1 GALNT2 PPP6R3 DNAJC6 DENND2D VAMP3 OCRL DYNLL1 RALGAPB GOSR1 TBC1D15 CCZ1B BICD2 GALNT1 MON1B HPS1 VAMP2 CLTCL1 DNASE2 TMEM115 SH3GL2 EREG
"Membrane binding and targetting of GAG proteins"	0.230976902309769	0.47927220757284	0.611794552475821	1.21734979519527	2309	14	UBC VPS37A UBA52 UBB VPS37D MVB12A MVB12B NMT2
"Metabolic disorders of biological oxidation enzymes"	0.297370262973703	0.535271983005781	0.546925699376087	1.12512020308458	2973	28	GSS CYP11A1 ACY1 CYP2R1 FDX2 AHCY TBXAS1 SLC35D1 CYP27B1 GCLC
Metabolism	9.99900009999e-05	0.0117273986887026	0.533176599996994	1.1816491996241	0	1948	ASS1 RAPGEF3 CBS PIP4K2A MLXIPL B4GALT6 BDH1 CKB ACAD10 GRHPR ABHD3 ACAD9 CHRM3 SGMS2 MIGA2 CBSL NMNAT3 IQGAP1 ADRA2C PNPLA6 AK2 FHL2 GPT2 FOLH1 PPA2 ASL LRP1 PLEKHA5 LRPPRC GSTZ1 SLC44A5 ACADVL LHPP CYP4V2 PSMD9 GGT6 PLCG1 GALE INPP5J AACS ABCD4 DDAH1 MTAP PSMD6 HS6ST1 RPL35 CTSA SDHA PFKL LGMN RPL18A D2HGDH SLC6A8 GBA2 PDP1 CES3 GNAI2 HNMT ANGPTL4 RPL22L1 AK1 GLUD1 ACACB MED14 GPS2 SGMS1 SLC51A RPS21 PRKAR1A DDHD2 SIN3B PDPR PSMD2 GATM ALDH6A1 SQLE NDST1 UMPS SAT1 PSMB8 TIMMDC1 GGT5 QARS1 PDXK ST3GAL4 STX1A IMPDH1 CACNA1D PDHB NUP54 PFAS SCAP MOCS1 NMRK1 PFKFB3 PANK2 GALT MIGA1 SMPD1 RPS6 CCNC NUP93 HSD17B1 PFKM ABHD10 GGT7 STARD3 ACADM SLC25A17 GLDC GLYCTK CYP3A5 DBI COX4I1 AGL TM7SF2 ALDH1B1 PTGES2 MTMR14 UBC PDK1 KDSR ADCY7 INPP5F SMPD4 ALDOA MED9 NDUFB6 GNB1 PNPLA3 GSS GNB4 CYP4F11 PSMC1 G6PD SLC19A1 NUDT16 LPCAT1 UCK1 NDUFV1 SMARCD3 EEFSEC SEC24B CKMT1A PRODH RPL24 DNM2 RPS24 RPL22 RPL7A MANBA CYB5A HACL1 PRKAG2 CLOCK NT5M NT5E PUDP HSD17B10 CBR1 GMPR RPL15 PTGDS PPOX MMAB HADH PRPS2 VKORC1 PC PLCB1 CEMIP SURF1 MGST2 VAC14 NUP85 GMPS GMPR2 PSMB9 IP6K1 PI4KB PLEKHA2 SLC22A3 OSBPL3 PTGR1 ALAS1 EBP RPL29 PEMT PPARGC1B KYAT3 SLC46A1 PRKAR2B CTH PIP5K1A PPAT NCOR2 HMBS FITM2 LIPE SLC27A3 FLAD1 CEPT1 DHODH CSNK2B AK9 FECH ACOT2 CYB5R3 PIK3CB INPP5D ATP5F1B RPS9 UPP1 HAL PCCB PAICS GNPAT ABCC5 MED22 NUP214 ADK RTEL1 COQ9 UROD CYP11A1 ACOT8 PLA2G12A AHRR LSS ETFA SLC2A1 PSAT1 B4GALT4 IDO1 NDUFB11 CRYL1 GGPS1 ITPR1 B4GALNT1 RAB4A ACY1 COQ6 NAXE SLC25A44 AMDHD1 UGT2B7 GLRX5 GPHN ALDH3B2 CA2 CIAPIN1 PSMD4 SULT2B1 PSMC4 PRKD3 NUBP1 PSMB10 GBA PSMB4 NFS1 PIK3R4 CHKB NCOR1 HK3 HGD COMT ARSG MED26 GSR PRKAA2 NUP88 FBP1 IP6K3 PPIP5K1 NDUFA11 GLTP TBL1X HYAL2 UGT2B17 SEC24C RPLP0 OSBPL10 ETNK1 NDUFB1 SCO1 PARP6 ARNT NQO1 CKMT2 LMBRD1 NDOR1 BHMT2 TKT PLPP6 SHMT2 EHHADH RPL3 OSBPL1A GPD1L PAOX UQCR11 CD36 FUT9 GNB2 COX6A1 AGK MTHFD2L PGM1 HLCS TYMS DPYD ABHD4 SLC35B3 NMNAT1 SLCO1A2 RXRB GLP1R ACADS BPGM NME4 GCSH THTPA CPS1 ASPG ESYT1 CERS2 GADL1 ACOX3 UBA52 MED25 AK7 PPCDC ACER2 UGCG SGSH GPX4 PLAAT3 PNP PLA2R1 MDH2 PNPLA2 PLAAT1 BCHE CDK19 ENO1 CAD UGT1A6 NDST2 PODXL2 ALDH1L1 MT-ND5 RPL10L UBB RPS3 CACNB2 ENTPD2 SCP2 CYP2R1 ACAD8 CERT1 MTHFD1 UQCRC1 NDUFA2 SLC27A1 ALDH9A1 SLC27A5 HMGCL HSPG2 MED27 IDH3G COX5B SAMD8 NUP37 MT-ND1 B3GALT1 PSMB7 ALDH7A1 ADRA2A NADSYN1 BCKDK PLBD1 SC5D HADHB B4GALT3 KPNB1 PHKA2 CSNK2A1 RPL6 CD320 TSTD1 LPCAT2 PHKB NAXD FDX2 AOC3 RPS29 NUDT9 PSMC3 PIK3R5 CA5B TYMP CSNK2A2 LPIN3 AMD1 NFYB KHK AHCYL1 ME2 DEGS2 SLC25A11 PLA2G6 NUP58 PSMD11 FH PDHA1 TAZ PSMD7 TK1 MT-ATP8 NUBP2 HS2ST1 CA12 POM121C VKORC1L1 TNFAIP8L2 THEM4 ST3GAL2 AOC2 NUP42 AIP UCKL1 OAZ1 AHCY RBP4 CREBBP GYG1 SAR1B GUSB ENTPD8 PSMF1 SLC9A1 AASS GOT2 PCYT1A EP300 AMPD2 LIPH CPNE3 GAA COX7A2L ETFDH HSD11B2 MED13L ALDH2 ENTPD6 MT-ND3 SLC52A1 GSTM3 IDI1 CYP4B1 LPCAT4 GNG5 PCYT1B MT-ATP6 NMRAL1 NCOA3 NDUFA13 POM121 ALOX5 RPL27A TPST1 SLC25A10 MAN2B2 ACAA1 MT-ND4 UGT8 SPHK2 TNFAIP8 RPL10A ACBD6 LBR PPT1 FDPS PSME3 CACNA2D2 SDS GNS TXNRD1 PPCS AIMP1 MED15 RPS17 HEXB PSMD13 NDUFS3 RPL26L1 CSPG4 IMPA1 ARG1 NDUFC1 HDAC3 CYP2C9 RANBP2 RPS18 GSTA4 RPL35A LRP10 RPS2 STK11 ACBD7 ACSBG2 AFMID FOLR2 MAT2A DMAC2L SUMF1 ELOVL6 OCRL MARS1 CD38 ITPA BTD B3GAT1 ACOT7 THRAP3 TBXAS1 PSMA7 NEU4 ORMDL1 SLC35D1 ATP5PO PPP1CC RDH11 HSCB AOC1 BCO2 ATIC SUMF2 CD44 CHPT1 PLA2G4D DLST COQ5 UBE2I NR1H3 AIMP2 PLIN2 CYP27B1 RPL31 IMPDH2 MVD LRP8 TPR VAMP2 CTPS2 ST6GALNAC6 CPT2 NEU3 DERA MMS19 NCAN CMBL SUMO2 UROS BCAT2 ST3GAL6 ALOX5AP ACER3 VCAN MT-ND2 NDUFA10 BSG TPH2 SLC51B ECSIT SEC13 GPAM IDH3B IDUA DMGDH NUDT12 DNPH1 CHD9 SCD5 PSMA5 CHST12 MOCS3 BCKDHB FXN BGN NFYC GSTA2 ENTPD4 ABHD5 PTGS2 HAGH AKT1 MVK PSMC2 HYAL1
"Metabolism of Angiotensinogen to Angiotensins"	0.0083991600839916	0.143660633936606	0.811280235922768	1.61063605247896	83	13	AOPEP ANPEP MME CTSD
