pathway	pval	padj	ES	NES	nMoreExtreme	size	leadingEdge
"Loss of function of MECP2 in Rett syndrome"	0.273072692730727	0.621927553246557	0.643406419083842	1.22228144011444	2730	13	CALM1 GPS2 CAMK4 HDAC3 HDAC1 MECP2
"Loss of function of TP53 in cancer due to loss of tetramerization ability"	0.257974202579742	0.605189481051895	0.745288977787135	1.48310183579076	2579	1	TP53
"Loss of phosphorylation of MECP2 at T308"	0.233176682331767	0.573363272809775	0.725739333700633	1.38383474325557	2331	4	CALM1 CAMK4 MECP2
"Loss of proteins required for interphase microtubule organization from the centrosome"	0.036996300369963	0.215826610110073	0.66356470516826	1.28256904818396	369	69	CDK1 HSP90AA1 PLK1 CEP72 NEK2 NDE1 TUBB4A CENPJ CKAP5 ODF2 PLK4 CEP152 HAUS1 YWHAE TUBA1A DYNC1I2 PCM1 HAUS5 CEP43 CEP70 OFD1 HAUS8
"Lysine catabolism"	0.715228477152285	0.904213129600878	0.419301012352997	0.797091084575521	7152	11	ALDH7A1 SLC25A21 PHYKPL
"Lysosomal oligosaccharide catabolism"	0.492850714928507	0.80016345317913	0.53738631385394	1.02468450741004	4928	4	MAN2B2 MAN2B1
"Lysosome Vesicle Biogenesis"	0.987201279872013	0.996669849278625	0.23545305642323	0.45161172322125	9872	33	VAMP2 AP4S1 AP4B1 SH3GL2 BLOC1S1 CTSZ DNM2
"Lysosphingolipid and LPA receptors"	0.402259774022598	0.732415780978293	0.591210026273169	1.12305360949556	4022	9	LPAR3 PLPPR3 LPAR1 LPAR2 PLPPR2 S1PR5 S1PR3
"M Phase"	9.99900009999e-05	0.0021808629947816	0.75285745317891	1.47781611225081	0	367	H2AZ2 TMPO SMC4 CDK1 LMNB1 AURKB UBE2S CCNB1 ESPL1 KNTC1 BUB1 NCAPH CCNB2 UBE2C LMNA LBR NCAPD3 ZWINT KIF20A H2BC15 CENPA H4C1 H2AC6 HSP90AA1 INCENP SKA1 NCAPD2 H2BC4 PLK1 BIRC5 NCAPG2 H2BC14 KIF2C H3C15 H2AC4 H2BC9 CEP72 SPC25 CENPU NCAPG CENPI CDC20 CENPK SGO2 H2BC13 PRKCB NUF2 FBXO5 RAN SPC24 H2BC12 KIF18A H2AC20 PTTG1 MAD2L1 H2BC17 SMC1A NEK2 ERCC6L CDCA5 KIF23 H2BC11 NDE1 SKA2 H2AC7 NDC80 H2AC14 PSMB8 TUBB4A CENPM UBB CENPJ CKAP5 PSMB10 NUP210 PSMD1 BUB1B KNL1 TUBB3 RPS27 PSMB9 SMC2 MASTL NUP155 CENPF CENPN CENPC ODF2 PLK4 CEP152 SGO1 H3C1 TUBA1B NDC1 CDCA8 CENPH CHMP4C VRK1 HAUS1 YWHAE TUBA1A PPP2R5B H2BU1 TNPO1 H2BC5 TUBB6 EML4 NSL1 CENPL NUP85 LPIN1 PPP2R5A CENPE PSMA2 CENPP SPDL1 NUP188 GOLGA2 DYNC1I2 PCM1 BUB3 NUP205 MZT2B
"MAP kinase activation"	0.783021697830217	0.935016256876037	0.445649604548873	0.861634546214537	7830	63	UBE2N UBB MAP3K8 CREB1 NOD1 MAPKAPK2 DUSP4 IRAK2 MAP2K3 RPS6KA5 MAP2K7 IKBKG MAP2K6 MAPK11
"MAP2K and MAPK activation"	0.587841215878412	0.843536617902191	0.500978047428569	0.961817509996607	5878	35	FN1 APBB1IP IL17RD ITGB3 BRAF LAMTOR3 RAP1B RAF1 KSR1
"MAP3K8 (TPL2)-dependent MAPK1/3 activation"	0.43975602439756	0.761551741821526	0.561485198890418	1.06770235062035	4397	16	UBB MAP3K8 IKBKG
"MAPK family signaling cascades"	0.667833216678332	0.879928383657826	0.492052800400033	0.963623945648735	6678	280	CDK1 DUSP5 BCL2L1 FN1 PDGFB CALM1 FOXO1 PSMB8 UBB PSMB10 FGFR4 PSMD1 PSMB9 AGO1 IRS2 MET SOS1 APBB1IP AREG PPP2R5B FGF7 IL17RD PPP1CB TGFA PPP2R5A IRS1 NRG4 PSMA2 DUSP4 IL6R MAPK4 CDC42 IL6ST PAK1 BTC KBTBD7 DUSP10 PPP1CC PSMD11 ITGB3 PSMB2 HBEGF FGF18 GRIN2B JAK2 NRTN RBX1 GFRA3 BRAF LAMTOR3 JAK1 RAP1B AGO3 KITLG DUSP9 RAF1 PSMA4 SPTB NRG3 PAQR3 RASGRP3 PPP2R5C AGO2 MAPK12 JAK3 AGO4 KSR1 SPTBN2 FOXO3
"MAPK targets/ Nuclear events mediated by MAP kinases"	0.861213878612139	0.971119314313334	0.383139819159178	0.733936577800553	8612	31	CREB1 MAPKAPK2 DUSP4 RPS6KA5 MAPK11 PPP2R1A DUSP3 RPS6KA1 RPS6KA3
"MAPK1 (ERK2) activation"	0.308469153084692	0.655201667333267	0.645867875740898	1.22512819641393	3084	8	IL6R IL6ST JAK2 JAK1 TYK2
"MAPK1/MAPK3 signaling"	0.579342065793421	0.84220999141136	0.503419903877583	0.984370466617209	5793	241	CDK1 DUSP5 BCL2L1 FN1 PDGFB CALM1 PSMB8 UBB PSMB10 FGFR4 PSMD1 PSMB9 IRS2 MET SOS1 APBB1IP AREG PPP2R5B FGF7 IL17RD PPP1CB TGFA PPP2R5A IRS1 NRG4 PSMA2 DUSP4 IL6R IL6ST BTC KBTBD7 DUSP10 PPP1CC PSMD11 ITGB3 PSMB2 HBEGF FGF18 GRIN2B JAK2 NRTN RBX1 GFRA3 BRAF LAMTOR3 JAK1 RAP1B KITLG DUSP9 RAF1 PSMA4 SPTB NRG3 PAQR3 RASGRP3 PPP2R5C MAPK12 JAK3 KSR1 SPTBN2
"MAPK3 (ERK1) activation"	0.0732926707329267	0.324984534513582	0.798076178863041	1.51601341907965	732	9	CDK1 IL6R IL6ST JAK2 JAK1
"MAPK6/MAPK4 signaling"	0.372062793720628	0.711886394298959	0.543579257784895	1.05369306347276	3720	87	CDK1 FOXO1 PSMB8 UBB PSMB10 PSMD1 PSMB9 AGO1 PSMA2 MAPK4 CDC42 PAK1 PSMD11 PSMB2
"MASTL Facilitates Mitotic Progression"	0.0235976402359764	0.158254534657338	0.849181527543813	1.61359518559439	235	10	CDK1 CCNB1 MASTL
"MECP2 regulates neuronal receptors and channels"	0.311368863113689	0.655201667333267	0.614648855662601	1.17145284147021	3113	17	HDAC2 CREB1 MET NOTCH1 GRIA2 GRIN2B HDAC1 PTPN4
"MECP2 regulates transcription factors"	0.336466353364664	0.677892776446149	0.64538353610354	1.22793547352906	3364	5	CREB1 RBFOX1 MECP2
"MECP2 regulates transcription of genes involved in GABA signaling"	0.254974502549745	0.602237337241886	0.748236656490157	1.48896762453321	2549	1	MECP2
"MECP2 regulates transcription of neuronal ligands"	0.391160883911609	0.726784727513435	0.606038425824659	1.15083600974208	3911	6	CREB1 HDAC1 MECP2 DLL1
"MET Receptor Activation"	0.0490950904909509	0.252355019275143	0.871998077250855	1.6591023972661	490	5	SPINT1 MET
"MET activates PI3K/AKT signaling"	0.42975702429757	0.754665577677185	0.584440395226532	1.11198233812222	4297	5	MET GAB1 GRB2 PIK3CA
"MET activates PTK2 signaling"	0.0336966303369663	0.204460005127307	0.781884850051	1.4901861784276	336	17	ITGA3 ITGA2 LAMC2 MET
"MET activates PTPN11"	0.363463653634637	0.702270954069797	0.632478758586807	1.20600612349422	3634	4	MET GAB1 GRB2
"MET activates RAP1 and RAC1"	0.540945905409459	0.827028653601517	0.516086664378063	0.980655996366976	5409	10	DOCK7 MET RAP1B RAC1 CRKL GAB1 GRB2
"MET activates RAS signaling"	0.467453254674533	0.784439643353752	0.554415701781758	1.05348795068652	4674	10	MET SOS1 MUC20
"MET activates STAT3"	0.0521947805219478	0.263257424257574	0.925619834710744	1.76715292682922	521	2	MET STAT3
"MET interacts with TNS proteins"	0.168383161683832	0.498912303891562	0.773933391395834	1.47573083922299	1683	4	MET ITGB1
"MET promotes cell motility"	0.0628937106289371	0.2968141782313	0.709633336118145	1.35782247916951	628	28	ITGA3 ITGA2 LAMC2 DOCK7 MET
"MET receptor recycling"	0.633236676332367	0.865083034843724	0.461385414938754	0.876440744555567	6332	9	MET RAB4B RAB4A CRKL GAB1 GRB2
"MGMT-mediated DNA damage reversal"	0.4997500249975	0.805151158190954	0.499789451521213	0.994565430527107	4997	1	MGMT
"MHC class II antigen presentation"	0.0073992600739926	0.0722322928997423	0.680171598889236	1.3208091997726	73	101	CD74 KIF20A KIF15 CTSB KIF2C RACGAP1 KIF18A HLA-DRA HLA-DQA1 KIF23 CTSD KIF4A KIF22 KIF11 HLA-DQB1 DNM3 RILP HLA-DMA HLA-DRB5 CTSL CENPE AP2S1 DYNC1I2
"MPS I - Hurler syndrome"	0.224977502249775	0.566185585183685	0.77739762080219	1.5469970345924	2249	1	IDUA
"MPS II - Hunter syndrome"	0.772822717728227	0.934100748686989	0.230761132750816	0.459207461551431	7728	1	IDS
"MPS IIIA - Sanfilippo syndrome A"	0.485251474852515	0.796676173030908	0.514475207916623	1.02378962801179	4852	1	SGSH
"MPS IIIB - Sanfilippo syndrome B"	0.742825717428257	0.921425787749094	0.260606379618907	0.518598572568689	7428	1	NAGLU
"MPS IIIC - Sanfilippo syndrome C"	0.500749925007499	0.805151158190954	0.49884198336667	0.99267999843132	5007	1	HGSNAT
"MPS IIID - Sanfilippo syndrome D"	0.913708629137086	0.98358763501151	0.088167175492157	0.17544993113564	9137	1	GNS
"MPS IV - Morquio syndrome A"	0.779322067793221	0.935016256876037	0.224813138225076	0.447371137838996	7793	1	GALNS
"MPS IV - Morquio syndrome B"	0.843115688431157	0.964186623378286	0.160332666596484	0.319057009098006	8431	1	GLB1
"MPS IX - Natowicz syndrome"	0.971402859714029	0.996669849278625	0.029950521107485	0.0596006034723458	9714	1	HYAL1
"MPS VI - Maroteaux-Lamy syndrome"	0.235776422357764	0.577992706802194	0.767291293820402	1.52688575890402	2357	1	ARSB
"MPS VII - Sly syndrome"	0.725027497250275	0.908536009753062	0.278450363196126	0.554107543705992	7250	1	GUSB
"MTF1 activates gene expression"	0.591740825917408	0.847193695769394	0.442470722273529	0.844745761251165	5917	2	MTF1 CSRP1
"MTOR signalling"	0.902309769023098	0.983548608701883	0.369239276630414	0.709816194606963	9023	40	RRAGD RRAGC AKT1 TSC1 LAMTOR3 RRAGA RRAGB EEF2K STRADA EIF4B
Macroautophagy	0.332066793320668	0.676142730554531	0.546793400655487	1.06241625166423	3320	113	SQSTM1 HSP90AA1 UBE2N WIPI1 UBB RRAGD CFTR CHMP4C TOMM40 RRAGC DYNC1I2 TSC1 GABARAPL1 WDR45B PARK7 LAMTOR3 UVRAG PINK1 ATG10 RRAGA
"Major pathway of rRNA processing in the nucleolus and cytosol"	0.999900009999	1	0.298368041145715	0.582190119771042	9999	180	RPS27 RPL22 RPLP0 UTP25 RPL10L RPL23A RPS21 RPS3 EXOSC2 DDX52 NOL6 RPL18 RPS7 TSR1 RBM28 RPL36 FBL NOP56 NOP58 RPS19 SNORD3A NOB1 RPS26 RPS24 RPL7A RPL24 BOP1 RPL21 KRR1 EXOSC3 RIOK3 RPL27A RPL37A RPL30 RPP25 RPP21 RPS14 TEX10 RPL22L1 EXOSC6 NOL11 FAU RPL28 RPL15 ERI1 RPL37 RPS3A RRP1 RPL39L RPSA MTREX PELP1 WDR46 RRP36 RPL27 DCAF13 XRN2 BMS1 MPHOSPH10 RPS4X RPS15 WDR3 RPL13A UTP6 RPS6 DDX47 RPS28 RPL26L1 EMG1 NCL CSNK1E NOL9 WDR12 RPL23 RPL26 RPS12 WDR18 RPP30 RPL6 PDCD11 RPL9 RPS11 EXOSC5 UTP3 RPL29 RPP38 RPS10 RPL8 RPL5 RPL41 EXOSC1 RIOK2 RRP7A RPL31 DDX21 RPL36A RPS2 RPS5 UTP11
"Manipulation of host energy metabolism"	0.428957104289571	0.754665577677185	0.584092225088172	1.11512334372708	4289	2	ENO1 PGK1
"Masitinib-resistant KIT mutants"	0.656234376562344	0.877938807104511	0.347983998315612	0.692477310291174	6562	1	KIT
"Maturation of nucleoprotein"	0.150584941505849	0.471015689128762	0.724696751011934	1.37764828186523	1505	11	PARP9 PARP14 GSK3A PARP10
"Maturation of protein 3a"	0.18028197180282	0.51713584565714	0.715599357860113	1.35934169936789	1802	9	ST6GAL1 GALNT1 ST3GAL1 ST6GALNAC4 ST3GAL2
"Maturation of protein E"	0.0936906309369063	0.371393153844225	0.838781146299385	1.59938208987254	936	4	UBB UBC
"Maturation of spike protein"	0.115688431156884	0.419912581455498	0.804623250524379	1.53091204977165	1156	5	PRKCSH GANAB MGAT1
Meiosis	9.99900009999e-05	0.0021808629947816	0.809151159910871	1.56461950477843	0	76	H2AZ2 LMNB1 SUN1 LMNA H2BC15 H4C1 H2AC6 H2BC4 H2BC14 H3C15 SYNE1 H2AC4 H2BC9 SYNE2 H2BC13 H2BC12 H2AC20 BRCA1 H2BC17 SMC1A H2BC11 H2AC7 H2AC14 CDK2 H3C1 BRCA2 H2BU1 H2BC5
"Meiotic recombination"	9.99900009999e-05	0.0021808629947816	0.822201318340565	1.58342786511914	0	47	H2AZ2 H2BC15 H4C1 H2AC6 H2BC4 H2BC14 H3C15 H2AC4 H2BC9 H2BC13 H2BC12 H2AC20 BRCA1 H2BC17 H2BC11 H2AC7 H2AC14 CDK2 H3C1 BRCA2 H2BU1 H2BC5 MND1
"Meiotic synapsis"	9.99900009999e-05	0.0021808629947816	0.888739843444556	1.71276714034858	0	50	H2AZ2 LMNB1 SUN1 LMNA H2BC15 H4C1 H2AC6 H2BC4 H2BC14 SYNE1 H2AC4 H2BC9 SYNE2 H2BC13 H2BC12 H2AC20 BRCA1 H2BC17 SMC1A H2BC11 H2AC7 H2AC14
"Melanin biosynthesis"	0.376662333766623	0.712674144716166	0.629941569721535	1.20265690828965	3766	2	TYRP1 OCA2
"Membrane Trafficking"	0.569043095690431	0.834435696345568	0.502723782646959	0.989606068197646	5690	580	STON2 KIF18B AAK1 ANK3 SNX5 KIF20A KIFC1 CD55 KIF15 KIF2C WNT5A TFRC CD59 RACGAP1 KIF18A FTH1 CALM1 KIF23 TBC1D2 KIF4A OPTN ANK2 UBB MVB12A IGF2R KIF22 RAB31 KIF20B KIF11 CFTR RAB32 VPS37C SYT1 CHMP4C DENND3 CD3G YWHAE DNM3 GALNT1 AREG GJC1 MON1B AVPR2 SEC22C RAB38 EPS15L1 TBC1D15 YWHAQ RIN1 TGFA CENPE KIF13B C2CD5 SFN GOLGA2 AP2S1 CTTN SEC23IP DYNC1I2 AKT1 PREB DAB2 HPS1 BET1L BTC VAMP2 ARPC1A DENND2D TSC1 GDI2 PAFAH1B3 GGA2 RAB35 RAB9A ARFGAP3 HBEGF FNBP1 RHOBTB3 RABEP1 TACR1 TPD52 SNX9 BICD1 SNX18 RAB39B ARF5 DCTN3 TBC1D10A TGOLN2 TRAPPC1 AP4S1 CYTH3 MYO1C TJP1 SPTB LNPEP RIN3 EXOC3 GDI1 KIF27 RAB6A TPD52L1 PUM1 AP4B1 CNIH3 KIF16B STON1 SH3GL2 GCC1 SPTBN2 PAFAH1B2 SNF8 RAB7A BLOC1S1 GOSR1 DENND5B ZW10 EPN2 TBC1D13
"Membrane binding and targetting of GAG proteins"	0.0952904709529047	0.372843423053193	0.742706133511149	1.41070009515404	952	14	UBB MVB12A VPS37C NMT2
"Metabolic disorders of biological oxidation enzymes"	0.682331766823318	0.890045909202183	0.463249570088912	0.886233197122881	6823	26	TPMT CYP1B1 TBXAS1 GCLC AHCY
Metabolism	0.836216378362164	0.960379436439658	0.488166447541732	0.965609181160265	8362	1823	ABCA1 SREBF1 CD44 NAMPT NME4 PARP9 UPP1 INPP4B PLAAT3 HELZ2 LBR ALDH3B1 PIK3R3 HSP90AA1 CAV1 POLD1 ABCD1 PDXK CHST15 PDP1 PRPS2 TYMP GMPS MTMR12 TPMT RRM2 RAN ACSS3 GSTM3 ACSS1 B3GNT3 MGLL B3GNT7 TM7SF2 NR1D1 PLAAT2 BRIP1 ETNK1 CALM1 MTHFD2 CA12 ASNS ABCC3 CYP4B1 PSMB8 PLEKHA6 NDUFB9 SARS1 NT5E TECR UBB B4GALT5 PXMP2 DDO PSMB10 TNFAIP8L1 ISYNA1 NUP210 MTHFD1L PSMD1 CYP1B1 PLPP2 RPS27 GPT2 TYMS RFK DHFR ACER2 PSMB9 GATM NUP155 IDH1 UBIAD1 ANKRD1 RPL22 PGM2L1 CHAC1 ADRA2C PNPLA2 FADS1 CYP2W1 ACBD7 ITPKC IDH2 CA2 LPCAT3 FADS2 TRIB3 CDK8 ODC1 TK1 GLUD1 SHMT1 AHR ESYT2 SECISBP2 QPRT PCK2 COX16 SLC16A1 GLA NPAS2 NDC1 DDAH1 LDHB CYP2S1 HMMR ITPR3 HADH SLC2A1 SLC16A8 CHAC2 ARSG NFYA MID1IP1 PLCG1 SLC44A4 PTGES ALDH1L2 SDC4 RPLP0 ATP5MG ALOX5AP PPAT CYP4V2 FUT2 DUOX1 ADCY9 RRM1 NFYB TXNRD1 LDHA SAMHD1 MAPKAPK2 CHPT1 SLC27A3 DECR1 ABHD5 N6AMT1 PANK1 UMPS PTPMT1 MT-ATP6 NDUFB2 ITPR2 PARP14 MGST3 CERS6 DHCR7 B3GALT4 CTPS1 SORD MT-CO3 ASAH1 RPL10L PTEN ASL PLB1 EEFSEC KDSR DUT SUMO2 CPTP GPC2 RPL23A CHPF PPP1CB NUP85 SULT1C4 CPNE1 PPP1R3C FDFT1 NDUFA7 ATP5MF MT-CYB NDUFC1 MLYCD GPS2 LPIN1 PIP4K2A PRKD3 TIAM2 LRP10 PANK3 UQCR10 BLVRB GALE APOA1 NCOA2 SC5D ACSM3 RPS21 ACAT2 PSMA2 RPS3 SGMS2 TACO1 NUP188 PCYT1A AKT1 HSD11B2 UCP2 NUDT15 MTRR SLC16A3 NUP205 TNFRSF21 HACL1 FABP5 NDUFB11 CDS1 GNG12 MPST SERINC1 TBXAS1 NNT LIPH B4GAT1 IDO1 INSIG2 RPL18 PLPP6 UGCG DDHD1 GPAM ELOVL6 TPST1 HSD17B13 VAMP2 PKLR CSPG5 AKAP5 ALOX5 GNG7 PC CSPG4 RPS7 PLEKHA1 PRELP ACADVL ENTPD7 SCD SLC7A5 NEU4 ENPP1 PPP1CC PSMD11 OSBPL2 ENTPD2 SLC27A2 NUP62 MRI1 B4GALT1 TPI1 PTGS1 PPM1K GLDC CYGB CIAO2B ALDH7A1 MT-ATP8 SLC19A3 FUT4 CD38 SLC19A1 PSMB2 APOE PECR STARD4 PLD1 OMD NDUFA3 PSPH CACNA2D2 FAHD1 GNPDA2 MTAP PLCD3 PI4KB SPTLC2 IMPA2 NUP35 SLC37A4 TKFC COX8A ELOVL2 VKORC1L1 ACADM SLC25A19 IP6K2 ASRGL1 LTC4S NDUFS5 SLC25A15 DBI TPK1 NUP43 ENO2 UGDH ACSS2 BPGM SMPD1 SLC44A3 PPCDC SAT1 ETFB RPL36 ADH7 MT-ND6 SLC5A5 CERT1 XDH GLYATL1 MAT2A CES2 AKR1A1 SULT1C2 GMPR COA1 ADCY6 GCAT CRAT MED17 ATP5F1B MTMR10 ACER3 ALAS1 UQCRC2 HDAC3 RIDA L2HGDH PRKCA DHCR24 FASN LPCAT4 ACBD4 HS6ST1 LRP1 TPR CHST3 RPS19 AGL SIN3B PSMA4 GNAS PLCB2 HAL HS2ST1 ALDH9A1 ACAA2 SDHD GDA PARP10 MED23 SLC19A2 HACD1 PLEKHA3 RPS26 RPS24 CHST6 SLC22A5 CYP51A1 CYB5B PKM MOCS1 GSTP1 HAS3 FUT1 CTPS2 RANBP2 NDUFB8 CSGALNACT2 SLC25A10 SLC51A NUDT1 MCEE PGP GBA2 ALDH3B2 LCLAT1 ACAD8 NT5C1A AGMAT MLXIPL IL4I1 ATP5MC3 SGPL1 ACP5 UCKL1 PPARGC1A CUBN NDUFV3 RPL7A MTHFR ADIPOR1 MTMR2
"Metabolism of Angiotensinogen to Angiotensins"	0.245775422457754	0.593834628513197	0.665819279927947	1.26572222898013	2457	11	AOPEP CTSD ANPEP CTSZ MME ACE
"Metabolism of RNA"	0.254074592540746	0.601285032787044	0.527007056765199	1.03870919215612	2540	681	GPRC5A CD44 TRA2B SRSF7 SRSF1 HNRNPA2B1 HNRNPM SRSF3 U2AF2 SRSF10 SMG9 SRSF2 HNRNPA1 RNU11 RAN SRSF6 HNRNPH1 HNRNPK DDX5 POP1 HNRNPD PSMB8 HNRNPUL1 UBB PABPN1 HNRNPR PSMB10 SNRPD3 NUP210 DCP2 PSMD1 PUF60 RBMX PRPF31 RPS27 SF3B3 PSMB9 NUP155 SNRPA SNRPF RPL22 IGF2 POLR2L DHX9 YBX1 NDC1 DDX6 HNRNPU SF1 ELAVL1 DDX46 RPLP0 CNOT3 CLNS1A PCF11 FIP1L1 DDX39B SRSF11 ALYREF MAPKAPK2 FUS RNU4ATAC TNPO1 MT-ATP6 UTP25 MT-CO3 RPL10L CPSF4 CSTF3 WDR33 CNOT1 RBM5 RPL23A NUP85 PRPF38A RBM17 SNRPD1 SRRT MT-CYB PCBP2 POLR2D GTF2H2 SNRNP70 RPS21 PSMA2 DHX15 RPS3 NUP188 KHSRP AKT1 SNRPC U2SURP EXOSC2 LSM7 NUP205 DDX52 NOL6 RPL18 SNRPG POLR2H NCBP1 RPS7 AQR TSR1 PSMD11 NUP62 MT-ATP8 PSMB2 GEMIN4 LSM5 CPSF1 ADAT2 NUP35 GSPT2 CNOT6 NUP43 RBM28 POLR2F SNRNP40 RPL36 MT-ND6 SF3B4 LSM8 GTF2H5 FBL EFTUD2 ELAVL2 NOP56 CTNNBL1 SARNP POLR2G MAGOHB PRKCA PNRC2 SNRPD2 CPSF2 PAPOLA TPR NOP58 RPS19 MAGOH PSMA4 TRMT5 SRRM1 TSEN34 SNORD3A NOB1 CPSF3 RPS26 ANP32A RPS24
"Metabolism of amine-derived hormones"	0.581541845815418	0.84220999141136	0.492034165979287	0.933325457081666	5815	8	DUOX1 SLC5A5 TPH2 IYD DUOX2 TPH1 TPO
"Metabolism of amino acids and derivatives"	0.997900209979002	0.999751990047168	0.380542406570751	0.74623898307223	9979	330	ASNS PSMB8 SARS1 PXMP2 DDO PSMB10 PSMD1 RPS27 GPT2 PSMB9 GATM RPL22 ODC1 GLUD1 SHMT1 SECISBP2 RPLP0 DUOX1 TXNRD1 RPL10L ASL EEFSEC RPL23A RPS21 PSMA2 RPS3 MTRR MPST SERINC1 IDO1 RPL18 RPS7 SLC7A5 PSMD11 MRI1 PPM1K GLDC ALDH7A1 PSMB2 PSPH MTAP ASRGL1 SLC25A15 SAT1 RPL36 SLC5A5 GCAT RIDA RPS19 PSMA4 HAL ALDH9A1 RPS26 RPS24 SLC25A10 ACAD8 AGMAT IL4I1 RPL7A HSD17B10 RPL24 RPL21 NAT8L GLUL AHCY AMDHD1 ARG1 ALDH18A1 PYCR2 ASPA NAGS APIP PDHB SLC6A12 RPL27A RPL37A SLC25A21 RPL30 PHYKPL RPS14 AUH PSMB4 IARS1
"Metabolism of carbohydrates"	0.735026497350265	0.917267603136593	0.482864699787358	0.944959033838376	7350	262	CD44 CHST15 PRPS2 B3GNT3 B3GNT7 CALM1 UBB B4GALT5 NUP210 NUP155 PGM2L1 PCK2 NDC1 HMMR SLC2A1 SDC4 FUT2 B3GALT4 SORD GPC2 CHPF NUP85 PPP1R3C GALE NUP188 NUP205 B4GAT1 PKLR CSPG5 PC CSPG4 PRELP NUP62 B4GALT1 TPI1 FUT4 OMD GNPDA2 NUP35 SLC37A4 TKFC NUP43 ENO2 BPGM AKR1A1 HS6ST1 TPR CHST3 AGL HS2ST1 CHST6 PKM HAS3 FUT1 RANBP2 CSGALNACT2 SLC25A10 PGP ST3GAL6 IDUA TALDO1 B3GNT4 NUP54 ARSB ST3GAL1 CHSY1 NUP133 B4GALT6 FUT6 PFKFB2 ST3GAL2 HS3ST6 B4GALT4 PPP2R1A NUP93 SDC1 PFKL RAE1 CHP1 HK2 GAA MAN2B2 ENO3
"Metabolism of cofactors"	0.10978902109789	0.409551956976875	0.709204103309652	1.35104666439685	1097	19	HSP90AA1 CALM1 DHFR IDH1 AKT1
"Metabolism of fat-soluble vitamins"	0.509349065093491	0.811806508618394	0.526743498247896	1.01128151423101	5093	34	UBIAD1 SDC4 PLB1 GPC2 LRP10 APOA1 APOE VKORC1L1 LRP1 LRP8 VKORC1 RETSAT SDC1 TTPA AGRN SDC2
"Metabolism of folate and pterines"	0.134786521347865	0.448855802177692	0.707570474255794	1.34549345216117	1347	16	MTHFD2 MTHFD1L DHFR SHMT1 ALDH1L2 SLC19A1
"Metabolism of ingested H2SeO4 and H2SeO3 into H2Se"	0.317768223177682	0.663204196821697	0.663975101812306	1.26606313296992	3177	4	TXNRD1 GSR PAPSS1
"Metabolism of ingested MeSeO2H into MeSeH"	0.0834916508349165	0.349107576289003	0.92046531213812	1.83169728105608	834	1	TXNRD1
"Metabolism of ingested SeMet, Sec, MeSec into H2Se"	0.904909509049095	0.98358763501151	0.245669459302377	0.466003331167147	9049	8	AHCY NNMT CBS CTH GNMT HNMT SCLY
"Metabolism of lipids"	0.167783221677832	0.498912303891562	0.53678074455853	1.05752450666222	1677	634	ABCA1 SREBF1 INPP4B PLAAT3 HELZ2 LBR ALDH3B1 PIK3R3 CAV1 ABCD1 MTMR12 RAN ACSS3 MGLL TM7SF2 NR1D1 PLAAT2 ETNK1 ABCC3 CYP4B1 PLEKHA6 TECR TNFAIP8L1 CYP1B1 PLPP2 ACER2 ANKRD1 PNPLA2 FADS1 ACBD7 LPCAT3 FADS2 TRIB3 CDK8 AHR ESYT2 GLA NPAS2 HADH ARSG NFYA MID1IP1 SLC44A4 PTGES ALOX5AP NFYB TXNRD1 MAPKAPK2 CHPT1 SLC27A3 DECR1 ABHD5 PTPMT1 CERS6 DHCR7 ASAH1 PTEN PLB1 KDSR SUMO2 CPTP PPP1CB CPNE1 FDFT1 MLYCD GPS2 LPIN1 PIP4K2A PRKD3 TIAM2 APOA1 NCOA2 SC5D ACSM3 ACAT2 SGMS2 PCYT1A HSD11B2 TNFRSF21 HACL1 FABP5 CDS1 TBXAS1 LIPH INSIG2 PLPP6 UGCG DDHD1 GPAM ELOVL6 HSD17B13 ALOX5 PLEKHA1 ACADVL SCD NEU4 PPP1CC OSBPL2 SLC27A2 PTGS1 PECR STARD4 PLD1 PI4KB SPTLC2 ELOVL2 ACADM LTC4S DBI SMPD1 SLC44A3 CERT1 CRAT MED17 MTMR10 ACER3 ALAS1 HDAC3 DHCR24 FASN LPCAT4 ACBD4
"Metabolism of nitric oxide: NOS3 activation and regulation"	0.0653934606539346	0.301557272844144	0.767829567461363	1.45841968311087	653	14	HSP90AA1 CAV1 CALM1 DDAH1 AKT1 CYGB
"Metabolism of non-coding RNA"	0.31006899310069	0.655201667333267	0.570427174214207	1.10015908343111	3100	53	SNRPD3 NUP210 NUP155 SNRPF NDC1 CLNS1A NUP85 SNRPD1 NUP188 NUP205 SNRPG NCBP1 NUP62 GEMIN4 NUP35 NUP43 SNRPD2 TPR SNRPE RANBP2 SNRPB
"Metabolism of nucleotides"	0.0811918808119188	0.343646054974922	0.622317595215843	1.20641884954876	811	89	NME4 UPP1 TYMP GMPS RRM2 NT5E TYMS TK1 PPAT RRM1 TXNRD1 SAMHD1 UMPS CTPS1 DUT NUDT15 ENTPD7 ENTPD2
"Metabolism of polyamines"	0.751424857514249	0.924456869381555	0.454908525332327	0.878234537766114	7514	57	PSMB8 PSMB10 PSMD1 PSMB9 ODC1 PSMA2 PSMD11 PSMB2 SAT1 PSMA4 AGMAT
"Metabolism of porphyrins"	0.956404359564044	0.995639336882113	0.259232157266437	0.494571828484418	9564	21	BLVRB ALAS1 ABCG2 FLVCR1 SLCO2B1 HMOX1
